INdex,INdex.1,INdex.1.1,Magnitude,Station Name,Epicenter distance,Hypocenter distance,Focal depth,Station_Lon,Station_Lat,Epicenter_Lon,Epicenter_Lat,PGA,Tau_p,Tau_c,Origin Time,Rec Start Time,Vs30,Vs_20,Vs_10,Vs_5,PI_v,T_va,RSSC Vel,CAV,CAD,ID_2,IV_2,Arias intensity UD,Arias intensity NS,Arias intensity EW,PGV UD 3 sec,PGD UD 3 sec,PGA UD 3 sec,Max Acc Index UD,Max Acc Index NS,Max Acc Index EW,Max Vel Index UD,Max Disp Index UD,Total PGV UD,Total PGD UD,Total PGV NS,Total PGD NS,Total PGV EW,Total PGD EW,V VS ACC
2805,2805,2805,6.4,HYG002,352.1462496,354.5250077,41,134.6284,35.6411,137.292,33.358,1.807,1.5,2.721279673,08:29:00,08:31:05,334,223,174,121,-3.491191415,0.918849647,0.570019565,7.943372015,3.430871883,0.00060557,0.003228329,21.89245011,10.55439869,4.003403154,0.076343321,0.037085472,0.522043223,11,152,76,287,299,0.018964822,0.001051698,0.030335906,0.002404764,0.021540508,0.001634316,0.146239463
2806,2806,2806,6.4,HYG003,322.2182757,324.8162822,41,134.8758,35.4615,137.292,33.358,2.44,0.01,2.280112417,08:29:00,08:30:58,639,426,213,144,-5.129348986,0.35166401,0.202191073,2.809185896,1.02209879,5.38E-05,0.000408624,1.150254514,15.31539089,72.36585611,0.027102444,0.007794672,0.484239709,157,200,196,195,231,0.012839662,0.000835136,0.017799027,0.001314523,0.032459374,0.001680253,0.055969065
2807,2807,2807,6.4,HYG005,313.6262189,316.2948074,41,134.8619,35.3407,137.292,33.358,5.487,1.5,3.284826709,08:29:00,08:30:55,556,371,229,149,-4.504788632,0.639737354,0.502123635,8.110050544,3.834476462,0.000686329,0.002511118,14.44952666,17.60602081,31.89108573,0.045084666,0.029578499,0.442799393,4,43,17,299,299,0.011875183,0.000616356,0.020460461,0.001059676,0.027743285,0.001322696,0.101817362
2808,2808,2808,6.4,HYG008,304.2648239,307.0147929,41,134.788,35.1482,137.292,33.358,2.524,1.5,3.306089162,08:29:00,08:30:54,792,528,264,182,-4.053958516,0.796087873,0.538132759,8.336045583,4.095778492,0.000798771,0.002885046,14.74436059,20.35404039,203.8542598,0.048565446,0.029453686,0.383306554,296,206,20,298,299,0.012331148,0.000968485,0.013733251,0.0010389,0.024442528,0.001432577,0.12670132
2809,2809,2809,6.4,HYG009,284.5493396,287.4879591,41,135.1041,35.169,137.292,33.358,5.063,1.5,3.200062764,08:29:00,08:30:26,400,267,195,127,-7.359653976,1.245151144,0.122354245,1.893569807,0.893502992,3.87E-05,0.000149094,0.925187671,0.002589089,0.106043238,0.011814713,0.007590302,0.059618491,3,79,177,297,299,0.001360591,0.000106888,0.000668863,3.17E-05,0.001172321,6.81E-05,0.198171959
2810,2810,2810,6.4,HYG010,271.2583698,274.3393941,41,135.1777,35.0593,137.292,33.358,5.011,1.5,2.094560575,08:29:00,08:30:20,483,322,222,163,-3.599159312,0.1599993,0.211487269,3.013498379,1.020199478,4.97E-05,0.000447101,1.327851005,1.686975269,2.724542232,0.033776094,0.006514557,1.326389931,155,292,259,164,298,0.000128879,4.70E-06,0.0003245,1.96E-05,0.000252312,9.07E-06,0.025464679
2811,2811,2811,6.4,HYG011,327.6001754,330.1558343,41,134.3228,34.9848,137.292,33.358,2.248,1.5,2.334210607,08:29:00,08:30:58,551,367,184,105,-5.631365626,0.515439592,0.186105331,2.5932179,0.930508782,4.75E-05,0.00034424,1.362033358,6.646283353,20.43626373,0.021682423,0.009940518,0.264307751,6,198,6,296,299,0.007759387,0.00064649,0.005108446,0.000197615,0.007372997,0.000475006,0.082034759
2812,2812,2812,6.4,HYG012,310.9493514,313.6407167,41,134.552,34.9959,137.292,33.358,4.276,1.5,2.817572942,08:29:00,08:30:54,792,528,264,176,-4.279493993,0.255570879,0.21280136,3.174758341,1.395108117,9.10E-05,0.000452648,3.531777691,26.91111246,95.87043104,0.026582474,0.009834174,0.653527557,63,36,123,240,298,0.017966941,0.000789231,0.024269945,0.001264431,0.02501232,0.00167094,0.040675369
2813,2813,2813,6.4,HYG013,294.9444396,297.7804938,41,134.7634,34.989,137.292,33.358,2.635,1.5,2.630624783,08:29:00,08:30:53,506,337,212,143,-4.865486346,0.451393206,0.237036502,3.350633286,1.45442111,9.81E-05,0.000559724,2.62687567,11.77510141,23.35580464,0.030217603,0.011675809,0.420615102,113,88,50,63,299,0.012894266,0.000781433,0.016420446,0.000933782,0.020293325,0.001145591,0.07184146
2814,2814,2814,6.4,HYG014,279.0648931,282.0606576,41,134.9999,35.0023,137.292,33.358,1.796,1.5,2.37307965,08:29:00,08:30:50,964,643,321,195,-4.070174705,0.529713843,0.391657056,5.203690884,1.969943955,0.000217376,0.001523863,7.823715339,1.887700215,6.392338429,0.046031246,0.022283968,0.545998288,50,92,263,254,299,0.026402768,0.001438224,0.012824975,0.000758359,0.021067815,0.001751255,0.084306577
2815,2815,2815,6.4,HYG015,256.8314381,260.0834243,41,135.2713,34.9515,137.292,33.358,10.156,0.75,1.480505121,08:29:00,08:30:16,702,468,234,147,-2.65000712,0.298535354,0.535275913,7.593920823,1.858404984,0.000158575,0.002856111,7.60722159,15.36802571,20.38616767,0.075105914,0.01290606,1.580731966,154,234,224,115,281,0.000225406,9.23E-06,0.000361077,1.25E-05,0.00038996,2.49E-05,0.047513377
2816,2816,2816,6.4,HYG016,309.1800509,311.8866843,41,134.39,34.7551,137.292,33.358,5.713,0.01,1.829165571,08:29:00,08:30:50,251,168,101,58,-4.197954618,0.390574275,0.252959439,3.497339572,1.082532115,5.42E-05,0.000639106,1.558306438,65.91110807,6.415511243,0.039895987,0.007205791,0.641808475,225,45,205,52,191,0.023923633,0.001810034,0.030956399,0.003081535,0.057023272,0.00475336,0.062161826
2817,2817,2817,6.4,HYG017,303.0523592,305.8132313,41,134.5445,34.8593,137.292,33.358,5.122,1.5,2.556978822,08:29:00,08:30:52,926,617,309,216,-3.972450081,0.304815696,0.334272119,4.921227256,1.970924481,0.000184296,0.001112809,5.501394214,5.817855255,5.874307909,0.039168637,0.017685257,0.807385594,193,33,210,128,299,0.024809795,0.001634699,0.031409083,0.002202345,0.033045958,0.002444269,0.048512925
2818,2818,2818,6.4,HYG018,289.417861,292.3075406,41,134.687,34.8143,137.292,33.358,5.723,1.5,3.237888696,08:29:00,08:30:49,414,276,199,128,-2.511079741,1.121319274,1.511992695,23.84719577,11.23745785,0.006052101,0.022789882,132.4824807,39.89246564,5.763629458,0.138385446,0.091097712,0.775427141,63,21,78,291,299,0.028981401,0.002088543,0.034183247,0.002506429,0.036751468,0.002779426,0.178463505
2819,2819,2819,6.4,HYG019,280.2087975,283.1924614,41,134.8236,34.832,137.292,33.358,5.933,1.5,3.175406046,08:29:00,08:30:49,588,392,196,151,-1.286000579,1.028860844,2.655001979,40.78836515,19.17022046,0.017929999,0.070200704,446.3706162,169.0205048,141.0712316,0.25766516,0.165982991,1.573544138,6,43,105,288,299,0.042726714,0.002458669,0.060157534,0.002834982,0.040145497,0.001743892,0.163748289
2820,2820,2820,6.4,HYG020,265.6521411,268.7974332,41,134.9899,34.7976,137.292,33.358,5.006,0.010033445,1.141393719,08:29:00,08:30:17,874,582,291,236,-2.626188751,0.26143235,0.323680695,4.546125001,0.865594084,3.46E-05,0.001047548,2.250890739,2.494208289,3.251897627,0.067431308,0.007346375,1.620623483,57,176,281,60,71,0.000143219,7.75E-06,0.000244815,1.00E-05,0.00022497,1.06E-05,0.041608251
2821,2821,2821,6.4,HYG021,246.1543428,249.5455078,41,135.1583,34.6898,137.292,33.358,4.04,1.5,2.070100695,08:29:00,08:30:15,938,626,313,203,-10.00533535,0.053501878,0.003648847,0.048998233,0.017564855,1.45E-08,1.33E-07,0.001983106,0.176861504,0.038119245,0.000778053,0.000117602,0.091373423,262,296,265,261,107,0.000329196,1.27E-05,0.000940498,6.52E-05,0.000495085,3.15E-05,0.008515088
2822,2822,2822,6.4,HYG022,236.3030214,239.8335213,41,135.3499,34.7463,137.292,33.358,13.023,1.5,3.08059291,08:29:00,08:30:13,308,206,131,79,-8.908891056,0.269978166,0.021796824,0.34295479,0.158524179,1.14E-06,4.74E-06,0.03318218,0.181709822,0.186527544,0.00286402,0.001098765,0.066654168,56,10,10,59,299,0.00150172,7.20E-05,0.001249111,9.83E-05,0.001205225,8.60E-05,0.04296836
2823,2823,2823,6.4,HYG023,255.1460654,258.4192615,41,134.9999,34.6444,137.292,33.358,12.357,1.5,3.197400795,08:29:00,08:30:16,429,286,200,133,-6.940988379,0.736639011,0.11682581,1.810960961,0.852812961,3.52E-05,0.000136,0.859589371,0.445618358,0.452545501,0.011481392,0.007237558,0.097930888,52,30,142,291,299,0.001943192,0.000108341,0.001542813,7.80E-05,0.00185103,0.000103819,0.11723974
2824,2824,2824,6.4,HYG024,249.2784817,252.6277131,41,134.9904,34.533,137.292,33.358,7.093,1.5,2.895200858,08:29:00,08:30:17,375,250,174,111,-8.406110751,0.193314883,0.025530047,0.375060467,0.167854478,1.38E-06,6.48E-06,0.050306551,1.721421295,0.01880373,0.00296601,0.001619316,0.096402259,259,14,96,277,299,0.001149431,4.97E-05,0.001935252,0.000128103,0.000870965,4.61E-05,0.030767019
2825,2825,2825,6.4,HYG025,246.3098201,249.6988736,41,134.9014,34.3405,137.292,33.358,6.348,1.5,3.1692449,08:29:00,08:30:31,528,352,196,115,-1.170886485,1.429964217,3.017839176,46.4880859,21.76765329,0.023072326,0.090685848,587.1833626,70.34200181,411.0753336,0.288757588,0.187953232,1.268785198,9,36,5,278,299,0.047732064,0.002762279,0.029539228,0.001344291,0.044180938,0.002317722,0.227585874
2826,2826,2826,6.4,HYG026,258.9179582,262.1440617,41,134.7925,34.4149,137.292,33.358,7.827,0.272727273,0.72092559,08:29:00,08:30:16,645,430,215,131,-3.692688209,0.196580055,0.151081383,1.45204332,0.165983177,3.00E-06,0.000228197,0.491746434,0.474398822,0.95038673,0.032799671,0.003382325,1.048358706,279,263,260,241,253,0.000269773,4.56E-06,0.000504987,2.62E-05,0.000400103,1.52E-05,0.031286687
2827,2827,2827,6.4,HYG027,256.7137719,259.9672301,41,134.7292,34.2499,137.292,33.358,3.348,1.5,3.320873895,08:29:00,08:30:42,1639,1093,546,403,-4.131146337,0.628193521,0.576917848,9.311571513,4.513287523,0.000928068,0.003322269,22.20848389,10.03335119,2.84076844,0.052089751,0.030352414,0.521001168,33,34,13,91,299,0.011673889,0.000615061,0.008370389,0.000518424,0.009937557,0.000623941,0.099980104
2828,2828,2828,6.4,ISK011,346.6411629,349.0574391,41,136.4432,36.3967,137.292,33.358,3.599,0.6,1.01288199,08:29:00,08:31:20,226,151,136,113,-3.966486121,0.472610982,0.352913957,4.827984351,0.837893591,3.22E-05,0.001240189,3.833383897,50.04196065,66.71016651,0.047507434,0.006714662,0.631593467,287,138,115,116,184,0.02922589,0.00293711,0.123083655,0.012991632,0.080408066,0.006532197,0.075218374
2829,2829,2829,6.4,ISK013,319.7087699,322.3270041,41,136.6247,36.1805,137.292,33.358,1.93,1.5,3.128099378,08:29:00,08:30:59,579,386,241,143,-3.743113552,1.066549309,0.712012088,11.20575205,5.15034405,0.001249519,0.005041287,33.54317645,97.03627853,2.516579832,0.075633121,0.042952058,0.445564877,156,270,208,297,299,0.020643492,0.002099905,0.020882072,0.002258918,0.014635636,0.001017612,0.169746595
2830,2830,2830,6.4,ISK014,339.3562635,341.8240389,41,136.3154,36.3028,137.292,33.358,3.68,1.5,3.123751823,08:29:00,08:30:28,147,98,79,56,-7.219019338,0.244321576,0.05467661,0.830806365,0.387001545,7.35E-06,2.97E-05,0.194797316,0.057715329,0.007864976,0.005927963,0.003428671,0.152448627,234,230,235,299,299,0.001687293,5.43E-05,0.001074866,5.35E-05,0.001347163,5.53E-05,0.038884987
2831,2831,2831,6.4,KGW001,307.5159528,310.2371048,41,134.2814,34.5466,137.292,33.358,3.15,1.5,2.942231443,08:29:00,08:30:54,431,287,179,106,-5.570125347,0.458180532,0.179825939,2.644532758,1.189757945,7.09E-05,0.000323285,1.122196566,7.31152286,10.31569658,0.023079072,0.00931046,0.316491154,94,141,165,245,283,0.010652802,0.000704445,0.014345286,0.000937768,0.024100858,0.001544768,0.072921696
2832,2832,2832,6.4,KGW002,301.450319,304.22573,41,134.3139,34.4727,137.292,33.358,4.312,1.5,2.211841798,08:29:00,08:30:52,491,328,164,114,-4.714811578,0.35105051,0.18391797,2.486153992,0.95425267,4.19E-05,0.000337945,0.896113375,38.22277588,19.70710139,0.026446247,0.007093494,0.47334121,148,221,106,71,299,0.015439453,0.000993754,0.017440498,0.000734474,0.022383936,0.001993598,0.055871424
2833,2833,2833,6.4,KGW003,338.9192327,341.3901672,41,133.7896,34.2652,137.292,33.358,3.236,1.5,3.190476082,08:29:00,08:31:00,737,491,246,169,-3.421721035,0.86059599,0.689073909,10.82228424,5.041587408,0.001218988,0.00472768,27.96419992,19.2398843,14.09395887,0.07288569,0.041146423,0.532136221,14,58,66,245,299,0.019647537,0.00127697,0.012978352,0.00092326,0.029509146,0.001969826,0.136968106
2834,2834,2834,6.4,KGW004,319.1736071,321.7961955,41,134.0456,34.3435,137.292,33.358,3.301,0.01,1.57404479,08:29:00,08:31:08,214,142,98,60,-3.876870468,0.213218642,0.214846443,2.934314998,0.80116495,2.85E-05,0.000454705,1.335266944,34.16299946,7.11401693,0.037108054,0.005470744,1.093510302,153,290,266,299,153,0.021285678,0.001637233,0.042510737,0.003038541,0.042767331,0.004620648,0.033934801
2835,2835,2835,6.4,KGW005,348.3921872,350.7964026,41,133.6354,34.1138,137.292,33.358,6.219,1.5,3.061355048,08:29:00,08:31:00,272,181,115,67,-4.262803463,0.259437849,0.276348149,3.998460831,1.931439323,0.000180627,0.000760876,3.691801741,23.62173541,4.52250877,0.033550003,0.015105355,0.812529418,295,206,185,245,290,0.016172558,0.001066071,0.019156011,0.001139579,0.027198615,0.001845314,0.041290816
2836,2836,2836,6.4,KGW006,303.6458431,306.4013676,41,134.1856,34.2496,137.292,33.358,6.153,1.5,3.182030273,08:29:00,08:30:51,1005,670,335,321,-3.756363628,0.855093807,0.43947211,6.409853132,3.070137389,0.000495308,0.001931198,7.714613542,9.268783694,5.618928819,0.06427267,0.026204191,0.472272272,272,6,272,245,273,0.02233897,0.000915011,0.01835969,0.00126545,0.034416081,0.001969259,0.136092406
2837,2837,2837,6.4,KGW007,284.091861,287.0351642,41,134.4009,34.2271,137.292,33.358,7.211,1.5,3.095621452,08:29:00,08:30:48,541,361,256,173,-3.458351327,1.307298375,0.900817132,13.53325152,6.219104589,0.001962318,0.008084132,44.13317357,71.64375368,59.43908836,0.094343248,0.056644118,0.453435972,12,23,124,280,299,0.017425727,0.001270149,0.023351726,0.001660982,0.027237103,0.002131803,0.208062998
2838,2838,2838,6.4,KGW008,323.9575556,326.5417245,41,133.9243,34.1644,137.292,33.358,1.599,1.5,1.97588819,08:29:00,08:31:00,769,513,274,212,-5.824395774,0.344878852,0.124187194,1.615641344,0.53109645,1.53E-05,0.000154221,0.562002138,0.531931628,16.55670056,0.01637658,0.004178121,0.298357199,154,238,258,116,156,0.01423518,0.000628564,0.007249101,0.000593443,0.0103382,0.000775912,0.054889174
2839,2839,2839,6.4,KNG004,292.0395233,294.903515,41,139.6218,35.1441,137.292,33.358,2.609,1.5,3.252402554,08:29:00,08:30:57,406,271,135,84,-3.673017675,1.237760956,0.755191979,11.61379332,5.686796829,0.001523147,0.005684509,32.14138016,31.13786388,35.29992203,0.07759748,0.04304088,0.393904285,41,59,292,60,299,0.018527773,0.001512408,0.022459899,0.002427795,0.020500366,0.001552078,0.196995775
2840,2840,2840,6.4,KNG005,300.6361589,303.4190173,41,139.5462,35.3192,137.292,33.358,1.457,1.5,2.741100123,08:29:00,08:31:03,512,341,211,124,-4.614096632,0.901944603,0.451669068,6.055412115,2.564448277,0.000387096,0.002033896,8.04666276,9.066106899,6.090082025,0.049012328,0.024568814,0.341432873,210,95,55,257,299,0.017455237,0.001242534,0.021894187,0.001959772,0.015600446,0.00101197,0.143548942
2841,2841,2841,6.4,KNG006,311.1437878,313.8334856,41,139.5387,35.4544,137.292,33.358,2.098,1.5,2.348944025,08:29:00,08:31:06,483,322,184,107,-3.748797389,1.207637197,0.670068797,9.767838033,3.576720699,0.000622529,0.004454242,37.78876831,53.29247439,276.3338344,0.084475277,0.035273287,0.439514304,193,35,8,299,299,0.023004151,0.001926051,0.035213788,0.002475112,0.032900907,0.002383786,0.192201429
2842,2842,2842,6.4,KNG009,299.6178786,302.4101076,41,139.3618,35.4424,137.292,33.358,8.16,1.5,3.191072361,08:29:00,08:30:55,182,122,107,87,-4.051423645,0.616138888,0.55804018,8.509228489,4.03688684,0.00080174,0.003108281,15.14538656,11.97297907,75.19386901,0.055521496,0.032685744,0.566190273,39,155,37,241,292,0.023486481,0.001332398,0.035452763,0.002739054,0.038044918,0.00287656,0.09806155
2843,2843,2843,6.4,KNG010,289.9182015,292.8029432,41,139.3504,35.3355,137.292,33.358,3.36,1.5,2.74656159,08:29:00,08:30:57,297,198,140,95,-3.785299766,0.267756395,0.369020045,5.210565506,2.496896677,0.000258948,0.001355171,13.55605484,89.0436278,9.380593132,0.055802805,0.014208098,1.309471488,142,40,149,112,256,0.033565168,0.002534765,0.029480099,0.002795575,0.026008186,0.002285402,0.042614754
2844,2844,2844,6.4,KNG011,303.5557942,306.3121287,41,139.1548,35.6154,137.292,33.358,2.343,1.5,2.331932386,08:29:00,08:30:55,1302,868,434,270,-6.040554409,0.574834984,0.127329449,1.720041564,0.637537976,2.21E-05,0.000160207,0.623730138,9.164888696,11.63545461,0.020436101,0.007204923,0.223375078,37,12,18,297,299,0.006233024,0.000415324,0.014865175,0.000780842,0.01056697,0.000865333,0.091487829
2845,2845,2845,6.4,KNG012,285.1924313,288.124492,41,139.2048,35.3794,137.292,33.358,2.936,0.01,2.307094442,08:29:00,08:30:52,556,371,263,166,-5.237355494,0.422417075,0.19134428,2.755212972,0.956933993,4.93E-05,0.000365724,0.988748506,85.0227062,8.288247432,0.024275996,0.007924144,0.361089996,203,108,220,152,205,0.015654621,0.001139364,0.013715312,0.000932813,0.013314149,0.000891871,0.067229765
2846,2846,2846,6.4,KNG013,272.2112685,275.281628,41,139.152,35.2641,137.292,33.358,7.671,1.5,3.193422866,08:29:00,08:30:52,116,77,46,25,-2.41971307,1.324049501,1.788885804,26.87367716,12.83150883,0.008236848,0.031886579,195.0093585,47.2070653,15.94128127,0.168511488,0.107049758,0.799659608,14,119,178,228,299,0.040454183,0.002988624,0.104075663,0.009293793,0.051549109,0.004328478,0.210729023
2847,2847,2847,6.4,KNG014,276.7745945,279.7948823,41,139.0826,35.3608,137.292,33.358,6.641,1.5,3.132050143,08:29:00,08:30:26,507,338,273,197,-9.076269291,0.126883494,0.020801459,0.320499482,0.14983138,1.07E-06,4.31E-06,0.025939162,1.524733737,0.215294472,0.002233694,0.001247205,0.11061101,189,177,149,296,299,0.000972908,2.45E-05,0.001945036,0.000128089,0.001118296,6.23E-05,0.020194135
2848,2848,2848,6.4,KOC001,279.9641165,282.9503606,41,134.2814,33.5275,137.292,33.358,5.286,1.5,3.199263736,08:29:00,08:30:44,501,334,181,115,-1.30875153,0.516269017,1.925332773,29.95792769,14.09241507,0.00956894,0.036908251,235.3416552,1.459164254,202.4363002,0.18354802,0.118599552,2.233847446,115,22,27,288,299,0.034343878,0.00164877,0.017786822,0.000657569,0.032478207,0.001608096,0.082166766
2849,2849,2849,6.4,KOC002,290.3338847,293.2145369,41,134.1681,33.2903,137.292,33.358,6.553,1.5,3.170241869,08:29:00,08:30:46,374,249,185,181,-3.044553904,0.618968919,0.81806871,12.57966966,5.91903296,0.001696846,0.006665265,43.50587573,456.9409016,11.89588347,0.078591801,0.050516922,0.797789416,52,14,63,290,299,0.019109859,0.00100825,0.045578793,0.003081031,0.03396785,0.002044015,0.098511963
2850,2850,2850,6.4,KOC003,314.5339067,317.1948588,41,133.9068,33.5014,137.292,33.358,2.257,1.5,1.991619853,08:29:00,08:30:52,327,218,153,96,-4.560994078,0.24855925,0.152065671,2.094946324,0.657918403,2.32E-05,0.000231114,0.707475933,12.46924556,11.19997661,0.024478665,0.007102739,0.618781998,281,17,96,283,298,0.008499858,0.000601399,0.012832002,0.001009198,0.02075013,0.00114367,0.039559433
2851,2851,2851,6.4,KOC004,318.7690715,321.3949609,41,133.8771,33.6975,137.292,33.358,2.348,1.5,2.759665195,08:29:00,08:30:53,450,300,215,137,-5.479746859,0.28777533,0.145236441,2.186341693,0.914413436,4.06E-05,0.000210331,0.933339793,0.115774488,14.93359042,0.019348381,0.007877944,0.422445737,28,90,223,261,291,0.009858482,0.000511743,0.011081611,0.000411136,0.008970776,0.000516972,0.045800866
2852,2852,2852,6.4,KOC007,349.9690483,352.3625047,41,133.5271,33.5611,137.292,33.358,2.574,1.5,3.198000823,08:29:00,08:31:00,242,161,212,581,-4.601601478,1.032196863,0.474474479,7.307555003,3.465475984,0.000580726,0.002241681,12.9363258,13.2705956,5.409400085,0.048547177,0.029286097,0.295516213,6,189,149,279,299,0.008631419,0.000674042,0.018294299,0.001646433,0.025185173,0.002320762,0.164279233
2853,2853,2853,6.4,KYT002,332.6350847,335.1523527,41,134.8941,35.6037,137.292,33.358,7.6,1.5,2.238122751,08:29:00,08:31:01,176,117,73,43,-4.59097865,0.472624794,0.257990081,3.562576131,1.340083323,8.44E-05,0.000664996,3.066648547,4.150128229,218.2086315,0.037027035,0.010180597,0.492246116,109,191,12,214,247,0.02012728,0.001467352,0.041683068,0.003451259,0.042429543,0.003798837,0.075220572
2854,2854,2854,6.4,KYT003,316.2955467,318.9418016,41,135.2919,35.6767,137.292,33.358,2.598,0.75,2.075786443,08:29:00,08:30:57,608,405,203,111,-4.109346539,0.504399256,0.352420703,4.672274452,1.566031904,0.00013525,0.001239174,2.783884009,10.59279836,71.98584374,0.050267036,0.014729243,0.626164884,295,10,22,200,212,0.032679727,0.002145774,0.028615897,0.001905122,0.031659854,0.001839035,0.080277635
2855,2855,2855,6.4,KYT004,309.1081552,311.8154127,41,135.196,35.5354,137.292,33.358,4.376,1.5,3.220328049,08:29:00,08:30:44,184,123,126,132,-1.917388915,0.818046366,1.941382553,30.34426892,14.36769589,0.009858092,0.037527735,231.614343,279.076959,47.47581208,0.179959563,0.118385514,1.382219062,6,76,26,299,299,0.033004077,0.002506856,0.035875517,0.003248854,0.040596531,0.00372394,0.130196123
2856,2856,2856,6.4,KYT005,293.1203308,295.9738643,41,135.3891,35.4759,137.292,33.358,1.549,0.01010101,1.524160647,08:29:00,08:30:53,1083,722,361,197,-5.025758207,0.583862033,0.235408581,3.364195541,0.840410716,3.26E-05,0.000554052,1.590270625,11.54377458,23.62990821,0.029439316,0.006667651,0.31680888,76,266,17,69,220,0.026028512,0.002247879,0.013684704,0.000905471,0.017070965,0.00185785,0.092924529
